Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Gender,Segment,Addressline,Contact,Email,Postal Code,City,State,Country,Region,Market,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,Year
735,ORD-2020-0735,3/13/2020,3/21/2020,Standard Class,CUST-2020-0735,"Warsita Pertiwi, S.E.I",Female,Home Office,Gg. Rumah Sakit No. 100,0852-985174,cwastuti@cv.or.id,30211,Mojokerto,Sulawesi Tengah,Indonesia,South,APAC,PROD-2020-0735,Furniture,Furnishings,Furnishings - Est,536.39,7,0.44,21.03,5.31,Low,2020
736,ORD-2017-0736,11/5/2017,11/14/2017,Same Day,CUST-2017-0736,Latif Ardianto,Female,Consumer,Gang Rumah Sakit No. 8,0869-395398,juli21@gmail.com,42603,Padangpanjang,Kalimantan Barat,Indonesia,Central,APAC,PROD-2017-0736,Office Supplies,Envelopes,Envelopes - Accusamus,373.43,10,0.34,27.87,20.19,Low,2017
737,ORD-2016-0737,12/9/2016,12/18/2016,Standard Class,CUST-2016-0737,"Dinda Haryanti, S.I.Kom",Male,Corporate,Jl. Pasir Koja No. 70,0855-537319,handayanidartono@ud.id,23621,Batam,Nusa Tenggara Timur,Indonesia,Central,US,PROD-2016-0737,Office Supplies,Art,Art - Qui,639.62,10,0.06,140.08,28.91,Critical,2016
738,ORD-2017-0738,11/2/2017,11/5/2017,First Class,CUST-2017-0738,Karman Pertiwi,Male,Consumer,Gg. Ahmad Yani No. 611,0828-763664,gabriellawahyudin@yahoo.com,95977,Tarakan,Gorontalo,Indonesia,West,US,PROD-2017-0738,Office Supplies,Art,Art - Modi,972.13,10,0.12,219.34,42.57,Critical,2017
739,ORD-2016-0739,8/3/2016,8/5/2016,Standard Class,CUST-2016-0739,Dt. Nugraha Hardiansyah,Female,Consumer,Gg. Jayawijaya No. 9,0828-738953,pudjiastutipardi@perum.gov,54018,Cimahi,Sulawesi Utara,Indonesia,Central,US,PROD-2016-0739,Technology,Phones,Phones - Dolorem,344.4,5,0.21,15.13,47.77,Low,2016
740,ORD-2016-0740,1/1/2016,1/8/2016,First Class,CUST-2016-0740,Cecep Puspasari,Male,Home Office,Jalan Medokan Ayu No. 220,0843-417929,setiawankalim@yahoo.com,32811,Mataram,Kalimantan Selatan,Indonesia,East,APAC,PROD-2016-0740,Office Supplies,Envelopes,Envelopes - Voluptates,223.06,7,0.14,42.63,13.36,High,2016
741,ORD-2020-0741,1/4/2020,1/11/2020,Second Class,CUST-2020-0741,"Budi Utami, S.Ked",Female,Corporate,Jl. Cikapayang No. 23,0810-526962,tomimandasari@cv.desa.id,2816,Banjarbaru,Sulawesi Barat,Indonesia,East,APAC,PROD-2020-0741,Office Supplies,Paper,Paper - Explicabo,282.02,8,0.3,58.03,19.32,Medium,2020
742,ORD-2017-0742,6/3/2017,6/4/2017,Standard Class,CUST-2017-0742,Ade Zulaika,Male,Consumer,Jalan Cempaka No. 75,0888-401813,suryatmigawati@gmail.com,10291,Tangerang Selatan,DI Yogyakarta,Indonesia,West,US,PROD-2017-0742,Technology,Copiers,Copiers - Optio,546.04,8,0.46,15.67,20.33,Low,2017
743,ORD-2019-0743,4/26/2019,4/29/2019,Same Day,CUST-2019-0743,Zelaya Sudiati,Female,Consumer,Jl. Gedebage Selatan No. 438,0878-831618,safitriprayitna@yahoo.com,29131,Pasuruan,Aceh,Indonesia,East,US,PROD-2019-0743,Office Supplies,Envelopes,Envelopes - Provident,41.94,10,0.48,4.53,30.26,Low,2019
744,ORD-2016-0744,1/22/2016,1/26/2016,Standard Class,CUST-2016-0744,Latika Puspita,Female,Corporate,Gang Erlangga No. 636,0850-573431,pertiwidevi@ud.sch.id,44076,Dumai,Maluku,Indonesia,West,APAC,PROD-2016-0744,Furniture,Tables,Tables - Sed,628.02,10,0.22,146.45,6.05,Low,2016
745,ORD-2020-0745,10/26/2020,11/3/2020,Second Class,CUST-2020-0745,Nasim Prasetyo,Female,Home Office,Jalan Rajawali Barat No. 9,0826-496811,umayanainggolan@gmail.com,62611,Bontang,Kepulauan Bangka Belitung,Indonesia,Central,APAC,PROD-2020-0745,Office Supplies,Paper,Paper - Esse,219.19,2,0.29,14.73,12.16,Critical,2020
746,ORD-2020-0746,11/1/2020,11/8/2020,Standard Class,CUST-2020-0746,Salwa Mandala,Male,Corporate,Gang Tebet Barat Dalam No. 188,0886-392426,rriyanti@perum.edu,41996,Jayapura,Kalimantan Selatan,Indonesia,South,LATAM,PROD-2020-0746,Technology,Phones,Phones - Ratione,667.59,6,0.25,91.69,15.13,Critical,2020
747,ORD-2019-0747,5/12/2019,5/20/2019,Standard Class,CUST-2019-0747,"Sutan Tirta Mansur, S.Pd",Female,Consumer,Gg. Otto Iskandardinata No. 583,0832-519487,karmapangestu@cv.net,87605,Medan,Sulawesi Tenggara,Indonesia,South,APAC,PROD-2019-0747,Technology,Copiers,Copiers - Molestias,765.31,3,0.34,37.67,31.11,Critical,2019
748,ORD-2019-0748,12/22/2019,12/29/2019,Second Class,CUST-2019-0748,"Padmi Wulandari, S.T.",Male,Home Office,Gang Surapati No. 4,0838-245303,najampermadi@yahoo.com,97466,Batam,Sulawesi Selatan,Indonesia,Central,US,PROD-2019-0748,Furniture,Bookcases,Bookcases - Eos,613.71,3,0.28,74.22,9.09,Low,2019
749,ORD-2016-0749,12/17/2016,12/27/2016,Same Day,CUST-2016-0749,Dian Hutapea,Male,Consumer,Gang Soekarno Hatta No. 809,0868-486991,ciaobella15@gmail.com,92559,Mojokerto,Maluku,Indonesia,East,EMEA,PROD-2016-0749,Office Supplies,Paper,Paper - Occaecati,329.5,5,0.03,18.45,30.99,Critical,2016
750,ORD-2017-0750,3/12/2017,3/22/2017,Same Day,CUST-2017-0750,Simon Permadi,Male,Consumer,Gang HOS. Cokroaminoto No. 591,0869-624513,prasetyamaheswara@yahoo.com,48933,Padangpanjang,Jambi,Indonesia,Central,LATAM,PROD-2017-0750,Furniture,Tables,Tables - Incidunt,467.59,2,0,27.16,35.46,Critical,2017
751,ORD-2019-0751,10/29/2019,10/31/2019,Same Day,CUST-2019-0751,Ira Prabowo,Female,Home Office,Gang Merdeka No. 7,0878-226858,zulaikaargono@perum.int,85221,Medan,Sulawesi Tengah,Indonesia,Central,US,PROD-2019-0751,Office Supplies,Binders,Binders - Consectetur,300.03,7,0.41,40.94,6.8,Critical,2019
752,ORD-2020-0752,12/21/2020,12/29/2020,Same Day,CUST-2020-0752,T. Galiono Manullang,Male,Consumer,Gang Jend. Sudirman No. 87,0828-988217,widya70@gmail.com,32086,Ternate,Jawa Tengah,Indonesia,South,APAC,PROD-2020-0752,Technology,Accessories,Accessories - Est,372.8,6,0.07,38.4,26.72,Low,2020
753,ORD-2016-0753,12/17/2016,12/23/2016,First Class,CUST-2016-0753,Malika Hartati,Female,Home Office,Gang Raya Ujungberung No. 33,0872-889056,kusumokalim@gmail.com,52781,Medan,Maluku Utara,Indonesia,East,LATAM,PROD-2016-0753,Office Supplies,Art,Art - Totam,692.3,6,0.39,94.97,30.57,High,2016
754,ORD-2017-0754,7/21/2017,7/24/2017,Standard Class,CUST-2017-0754,"Arsipatra Firgantoro, S.Ked",Male,Consumer,Jalan Gegerkalong Hilir No. 425,0857-690913,digdayaanggraini@gmail.com,39136,Payakumbuh,Jawa Timur,Indonesia,South,LATAM,PROD-2017-0754,Office Supplies,Paper,Paper - Aliquid,571.96,5,0.24,69.54,18.27,Medium,2017
755,ORD-2017-0755,3/19/2017,3/29/2017,Standard Class,CUST-2017-0755,Dalimin Waluyo,Female,Corporate,Jalan M.T Haryono No. 20,0891-338989,wprayoga@ud.mil,22273,Pematangsiantar,Kalimantan Barat,Indonesia,Central,EMEA,PROD-2017-0755,Technology,Copiers,Copiers - A,156.88,1,0.13,31.43,38.55,Critical,2017
756,ORD-2019-0756,4/22/2019,5/2/2019,Second Class,CUST-2019-0756,Zulaikha Kusmawati,Female,Home Office,Jalan Gegerkalong Hilir No. 661,0829-715656,halimahputu@gmail.com,87082,Sibolga,Sumatera Barat,Indonesia,South,LATAM,PROD-2019-0756,Office Supplies,Envelopes,Envelopes - Cumque,651.89,9,0.24,84.72,22.09,High,2019
757,ORD-2018-0757,10/24/2018,10/28/2018,Standard Class,CUST-2018-0757,KH. Capa Pangestu,Male,Consumer,Jl. Antapani Lama No. 12,0829-391835,thamrinsadina@hotmail.com,88217,Tarakan,Kepulauan Bangka Belitung,Indonesia,Central,EMEA,PROD-2018-0757,Office Supplies,Envelopes,Envelopes - Quibusdam,464.73,1,0.42,70.47,40.24,Medium,2018
758,ORD-2017-0758,11/30/2017,12/6/2017,First Class,CUST-2017-0758,Victoria Waskita,Female,Home Office,Gg. Cempaka No. 22,0822-445521,zahramangunsong@cv.int,42589,Tasikmalaya,Kalimantan Barat,Indonesia,Central,LATAM,PROD-2017-0758,Technology,Phones,Phones - Dolorum,970.73,1,0.22,136.85,16.01,Medium,2017
759,ORD-2017-0759,10/13/2017,10/17/2017,Same Day,CUST-2017-0759,Latika Hakim,Male,Consumer,Gg. Lembong No. 06,0887-378673,eprasasta@perum.ac.id,74130,Surakarta,Maluku Utara,Indonesia,South,APAC,PROD-2017-0759,Technology,Accessories,Accessories - Eum,736,2,0.45,33.65,18.62,Medium,2017
760,ORD-2017-0760,11/29/2017,12/3/2017,Same Day,CUST-2017-0760,T. Prasetyo Maheswara,Female,Consumer,Jl. Kapten Muslihat No. 362,0878-919370,melanikemal@hotmail.com,39756,Lubuklinggau,Kepulauan Riau,Indonesia,Central,LATAM,PROD-2017-0760,Technology,Phones,Phones - Pariatur,204.46,2,0.22,26.95,9.49,Medium,2017
761,ORD-2020-0761,1/18/2020,1/26/2020,Standard Class,CUST-2020-0761,Jamalia Ramadan,Male,Home Office,Jl. Soekarno Hatta No. 641,0865-216941,maryanto64@perum.net,93957,Manado,Kalimantan Barat,Indonesia,West,EMEA,PROD-2020-0761,Technology,Machines,Machines - Assumenda,992.32,5,0.38,123.26,27.17,Medium,2020
762,ORD-2018-0762,7/5/2018,7/14/2018,Same Day,CUST-2018-0762,"Dt. Rosman Mandala, S.Ked",Female,Home Office,Gg. Jamika No. 0,0848-377033,ikuswoyo@cv.net,93696,Prabumulih,Sulawesi Tenggara,Indonesia,East,LATAM,PROD-2018-0762,Office Supplies,Art,Art - Necessitatibus,629.66,2,0.49,91.98,26.94,Low,2018
763,ORD-2020-0763,1/15/2020,1/23/2020,Same Day,CUST-2020-0763,Drs. Nabila Pratama,Male,Consumer,Gg. Rajiman No. 31,0818-897376,taufikyulianti@pt.ponpes.id,53394,Binjai,DKI Jakarta,Indonesia,West,LATAM,PROD-2020-0763,Furniture,Furnishings,Furnishings - Suscipit,349.01,9,0.41,20.26,9.89,Medium,2020
764,ORD-2017-0764,10/27/2017,11/1/2017,Standard Class,CUST-2017-0764,Julia Saragih,Female,Home Office,Gg. K.H. Wahid Hasyim No. 120,0870-207916,rahmawaticahyo@pt.go.id,49747,Tasikmalaya,Bengkulu,Indonesia,South,EMEA,PROD-2017-0764,Technology,Accessories,Accessories - A,330.53,4,0.38,50.51,43.36,Medium,2017
765,ORD-2018-0765,2/24/2018,3/5/2018,Same Day,CUST-2018-0765,Putri Hariyah,Female,Home Office,Gang R.E Martadinata No. 6,0844-339834,ksalahudin@yahoo.com,41636,Pagaralam,Banten,Indonesia,South,US,PROD-2018-0765,Office Supplies,Art,Art - Facere,153.54,6,0.36,25.28,19.19,Low,2018
766,ORD-2019-0766,11/30/2019,12/10/2019,Same Day,CUST-2019-0766,Ami Damanik,Female,Consumer,Gg. Raya Setiabudhi No. 3,0861-157994,bahuraksarahmawati@hotmail.com,49692,Palembang,DKI Jakarta,Indonesia,West,LATAM,PROD-2019-0766,Technology,Accessories,Accessories - Culpa,975.24,5,0.01,218.28,14.39,Low,2019
767,ORD-2018-0767,12/9/2018,12/15/2018,First Class,CUST-2018-0767,"Karya Yulianti, S.I.Kom",Female,Corporate,Jalan Raya Ujungberung No. 059,0858-441505,nugrohooman@yahoo.com,28276,Pagaralam,Maluku,Indonesia,East,EMEA,PROD-2018-0767,Technology,Machines,Machines - Ex,857.84,2,0.04,74.2,37.53,Critical,2018
768,ORD-2016-0768,1/31/2016,2/7/2016,Same Day,CUST-2016-0768,"dr. Raisa Siregar, M.TI.",Male,Corporate,Gang Peta No. 63,0887-714585,karna43@yahoo.com,14916,Tomohon,Kalimantan Utara,Indonesia,West,APAC,PROD-2016-0768,Furniture,Chairs,Chairs - Voluptatibus,643.23,5,0.27,74.91,17.79,Critical,2016
769,ORD-2017-0769,11/30/2017,12/2/2017,Standard Class,CUST-2017-0769,Ika Prastuti,Female,Consumer,Jalan Joyoboyo No. 64,0829-718458,erikprasetyo@perum.or.id,29739,Bengkulu,Kalimantan Utara,Indonesia,South,EMEA,PROD-2017-0769,Technology,Phones,Phones - Dolore,443.88,6,0.29,75.86,16.73,Low,2017
770,ORD-2016-0770,2/10/2016,2/13/2016,First Class,CUST-2016-0770,Tugiman Pertiwi,Female,Corporate,Jl. Jend. Sudirman No. 707,0867-883572,dalima53@yahoo.com,55792,Bandung,Kalimantan Utara,Indonesia,East,EMEA,PROD-2016-0770,Office Supplies,Envelopes,Envelopes - Accusamus,235.41,6,0.17,42.87,36.68,Low,2016
771,ORD-2020-0771,1/17/2020,1/18/2020,Second Class,CUST-2020-0771,Indah Purnawati,Male,Home Office,Gang Cikutra Timur No. 939,0862-548088,megantaranarji@cv.mil,56589,Depok,Nusa Tenggara Barat,Indonesia,West,US,PROD-2020-0771,Furniture,Chairs,Chairs - Reprehenderit,913.85,9,0.19,141.7,49.8,Low,2020
772,ORD-2020-0772,5/11/2020,5/19/2020,Standard Class,CUST-2020-0772,"Murti Halimah, S.Ked",Female,Home Office,Jl. Cikutra Timur No. 58,0818-870109,karjasimbolon@yahoo.com,31138,Banjarbaru,Kalimantan Tengah,Indonesia,Central,APAC,PROD-2020-0772,Technology,Phones,Phones - Impedit,536.44,9,0.42,22.38,46.51,Medium,2020
773,ORD-2016-0773,12/11/2016,12/18/2016,Standard Class,CUST-2016-0773,Dadap Wasita,Female,Corporate,Jl. Pacuan Kuda No. 474,0829-782039,rahmat31@ud.my.id,86800,Tarakan,Jawa Tengah,Indonesia,South,APAC,PROD-2016-0773,Furniture,Bookcases,Bookcases - Reiciendis,459.51,7,0.44,38.69,18.22,Critical,2016
774,ORD-2016-0774,11/30/2016,12/1/2016,Second Class,CUST-2016-0774,Kezia Padmasari,Female,Corporate,Jl. H.J Maemunah No. 7,0829-371426,cagak74@gmail.com,43502,Prabumulih,Papua,Indonesia,East,LATAM,PROD-2016-0774,Technology,Machines,Machines - Architecto,657.08,4,0.38,78.87,20.96,Medium,2016
775,ORD-2017-0775,3/5/2017,3/8/2017,Second Class,CUST-2017-0775,Rahman Purwanti,Female,Consumer,Gang Sadang Serang No. 752,0822-127498,emasnurdiyanti@perum.edu,25691,Gorontalo,Aceh,Indonesia,Central,EMEA,PROD-2017-0775,Technology,Copiers,Copiers - Eum,955.11,6,0.44,150.89,34.62,Medium,2017
776,ORD-2018-0776,1/9/2018,1/12/2018,Same Day,CUST-2018-0776,Dalimin Ramadan,Female,Consumer,Gang Cikutra Timur No. 1,0837-909862,autama@yahoo.com,27995,Kota Administrasi Jakarta Barat,Bengkulu,Indonesia,South,APAC,PROD-2018-0776,Furniture,Furnishings,Furnishings - Doloribus,131.88,7,0.01,34.84,43.44,Medium,2018
777,ORD-2019-0777,4/18/2019,4/19/2019,Same Day,CUST-2019-0777,"Hairyanto Pranowo, S.Gz",Female,Corporate,Jl. Indragiri No. 4,0835-315621,jarwadidabukke@gmail.com,20284,Batam,Bali,Indonesia,West,APAC,PROD-2019-0777,Furniture,Tables,Tables - Consectetur,511.64,10,0.36,26.34,39.05,High,2019
778,ORD-2019-0778,6/26/2019,7/6/2019,Standard Class,CUST-2019-0778,"Elisa Marpaung, S.E.I",Female,Corporate,Gg. Cikutra Barat No. 64,0834-320544,kusmawatisuci@hotmail.com,54619,Kota Administrasi Jakarta Selatan,Bengkulu,Indonesia,Central,LATAM,PROD-2019-0778,Office Supplies,Art,Art - Molestiae,513.65,8,0.01,73.74,23.9,High,2019
779,ORD-2018-0779,5/20/2018,5/26/2018,Standard Class,CUST-2018-0779,"Kemba Pradana, M.Pd",Male,Corporate,Gg. Medokan Ayu No. 581,0893-415300,mahesarahimah@perum.go.id,84482,Pasuruan,Kalimantan Utara,Indonesia,East,APAC,PROD-2018-0779,Technology,Machines,Machines - Sunt,877.18,1,0.48,54.13,34.13,Low,2018
780,ORD-2016-0780,3/13/2016,3/16/2016,Second Class,CUST-2016-0780,Queen Hutagalung,Male,Home Office,Jl. Ciwastra No. 018,0811-234163,prakasazamira@yahoo.com,90170,Kupang,Banten,Indonesia,East,EMEA,PROD-2016-0780,Technology,Machines,Machines - Suscipit,764.66,1,0.3,54.84,38.29,Low,2016
781,ORD-2018-0781,12/29/2018,1/8/2019,Same Day,CUST-2018-0781,Liman Maryadi,Male,Corporate,Gg. Setiabudhi No. 951,0832-283120,natsirgara@gmail.com,64338,Denpasar,Jawa Timur,Indonesia,East,EMEA,PROD-2018-0781,Office Supplies,Binders,Binders - Adipisci,788.69,1,0.25,74.84,33.14,Low,2018
782,ORD-2020-0782,5/20/2020,5/26/2020,First Class,CUST-2020-0782,"Tgk. Eka Megantara, S.IP",Male,Corporate,Gg. Tebet Barat Dalam No. 49,0813-593357,harsayaadriansyah@hotmail.com,34447,Lhokseumawe,Sumatera Selatan,Indonesia,Central,EMEA,PROD-2020-0782,Office Supplies,Binders,Binders - Quas,544.08,10,0.36,32.19,9.51,Low,2020
783,ORD-2017-0783,7/13/2017,7/15/2017,Same Day,CUST-2017-0783,Drs. Laksana Sitompul,Male,Consumer,Gang Asia Afrika No. 059,0870-586993,cakrabirawa95@gmail.com,74926,Subulussalam,Kalimantan Tengah,Indonesia,West,US,PROD-2017-0783,Furniture,Chairs,Chairs - Dolore,318.32,8,0.45,20,19.53,Low,2017
784,ORD-2020-0784,12/6/2020,12/8/2020,Same Day,CUST-2020-0784,dr. Lidya Pradipta,Female,Home Office,Gg. Yos Sudarso No. 52,0883-305821,jessica20@pt.edu,5922,Binjai,DI Yogyakarta,Indonesia,East,EMEA,PROD-2020-0784,Technology,Accessories,Accessories - Iste,807.39,3,0.11,50.69,9.27,Critical,2020
785,ORD-2018-0785,12/25/2018,1/4/2019,First Class,CUST-2018-0785,"drg. Gasti Gunarto, S.E.I",Male,Consumer,Gang Moch. Ramdan No. 37,0842-293595,nnatsir@cv.go.id,54980,Bengkulu,Kalimantan Selatan,Indonesia,South,LATAM,PROD-2018-0785,Technology,Machines,Machines - Enim,671.67,9,0.26,147.58,17,Medium,2018
786,ORD-2018-0786,10/9/2018,10/16/2018,Standard Class,CUST-2018-0786,Darmana Yolanda,Male,Home Office,Gg. Joyoboyo No. 3,0814-884267,yuniarcaturangga@cv.net,48158,Palangkaraya,Sulawesi Barat,Indonesia,West,APAC,PROD-2018-0786,Furniture,Tables,Tables - Quidem,24.18,1,0.42,1.54,22.85,High,2018
787,ORD-2020-0787,7/12/2020,7/20/2020,Same Day,CUST-2020-0787,Ifa Anggriawan,Female,Consumer,Gg. Pasirkoja No. 8,0890-956675,tsaragih@pt.gov,78735,Ternate,Papua Barat,Indonesia,West,US,PROD-2020-0787,Furniture,Furnishings,Furnishings - Tempore,625.1,9,0.22,115.19,34.5,Low,2020
788,ORD-2018-0788,6/6/2018,6/9/2018,Standard Class,CUST-2018-0788,Lalita Saragih,Female,Corporate,Jalan Lembong No. 21,0880-578482,lmaulana@cv.com,10429,Prabumulih,Kalimantan Tengah,Indonesia,Central,LATAM,PROD-2018-0788,Technology,Copiers,Copiers - Culpa,72.49,6,0.21,3.23,29.45,High,2018
789,ORD-2017-0789,4/20/2017,4/28/2017,First Class,CUST-2017-0789,"Nova Melani, M.Farm",Male,Home Office,Gg. Kendalsari No. 26,0847-232434,yuliantigalur@hotmail.com,18003,Pagaralam,Sulawesi Barat,Indonesia,South,LATAM,PROD-2017-0789,Office Supplies,Envelopes,Envelopes - Adipisci,557.77,2,0.48,84.96,13.22,Medium,2017
790,ORD-2017-0790,10/14/2017,10/18/2017,First Class,CUST-2017-0790,"Uli Narpati, S.Ked",Male,Home Office,Gg. Kiaracondong No. 2,0855-651105,hildawidodo@gmail.com,5052,Kota Administrasi Jakarta Barat,Sumatera Utara,Indonesia,East,APAC,PROD-2017-0790,Technology,Copiers,Copiers - Ex,544.06,9,0.08,44.89,35.62,Medium,2017
791,ORD-2017-0791,8/2/2017,8/11/2017,Same Day,CUST-2017-0791,"Ade Thamrin, M.Pd",Male,Corporate,Jalan Kapten Muslihat No. 9,0816-520345,hartatiraden@cv.id,83896,Jambi,Sulawesi Utara,Indonesia,South,US,PROD-2017-0791,Technology,Machines,Machines - Nemo,894.81,8,0.16,173.17,18.5,High,2017
792,ORD-2018-0792,12/16/2018,12/25/2018,Standard Class,CUST-2018-0792,"Chelsea Mayasari, S.Psi",Male,Home Office,Jalan Suniaraja No. 13,0888-722838,darimin01@gmail.com,82339,Bengkulu,Sumatera Selatan,Indonesia,Central,APAC,PROD-2018-0792,Office Supplies,Paper,Paper - Et,152.35,3,0.38,23.78,47.79,Medium,2018
793,ORD-2019-0793,5/16/2019,5/19/2019,Same Day,CUST-2019-0793,Jail Rahimah,Female,Home Office,Gang Asia Afrika No. 77,0834-360647,yuliantibakianto@yahoo.com,92088,Sungai Penuh,Kepulauan Riau,Indonesia,South,APAC,PROD-2019-0793,Furniture,Bookcases,Bookcases - Expedita,149.04,7,0.06,32.91,47.5,Medium,2019
794,ORD-2017-0794,10/27/2017,11/4/2017,Second Class,CUST-2017-0794,Luthfi Mahendra,Female,Corporate,Gang Gardujati No. 81,0811-767687,iprastuti@hotmail.com,84572,Tasikmalaya,Jawa Tengah,Indonesia,Central,LATAM,PROD-2017-0794,Technology,Phones,Phones - Voluptates,773.94,10,0.24,126.52,18.45,High,2017
795,ORD-2020-0795,5/31/2020,6/10/2020,Same Day,CUST-2020-0795,Kartika Wacana,Male,Consumer,Gg. Joyoboyo No. 257,0853-385320,paulin89@ud.web.id,60742,Palembang,Kepulauan Riau,Indonesia,Central,US,PROD-2020-0795,Office Supplies,Binders,Binders - Sunt,630.63,7,0.29,120.47,36.11,Critical,2020
796,ORD-2018-0796,7/4/2018,7/8/2018,First Class,CUST-2018-0796,Prakosa Safitri,Male,Home Office,Gang Cikutra Timur No. 99,0887-728146,jdamanik@gmail.com,47485,Padang,Kepulauan Riau,Indonesia,South,EMEA,PROD-2018-0796,Technology,Machines,Machines - Autem,838.34,7,0.21,138.76,43.93,Low,2018
797,ORD-2018-0797,7/17/2018,7/22/2018,Standard Class,CUST-2018-0797,Rama Sudiati,Female,Home Office,Gg. Rawamangun No. 478,0842-473986,radityaprastuti@hotmail.com,64980,Kupang,Maluku Utara,Indonesia,Central,APAC,PROD-2018-0797,Furniture,Furnishings,Furnishings - Accusamus,250.32,8,0.11,35.3,16.96,Critical,2018
798,ORD-2020-0798,11/3/2020,11/13/2020,Same Day,CUST-2020-0798,R. Salimah Uyainah,Female,Consumer,Gg. Jend. A. Yani No. 026,0887-213034,zgunarto@ud.com,48458,Yogyakarta,Kalimantan Timur,Indonesia,Central,APAC,PROD-2020-0798,Furniture,Tables,Tables - A,367.09,10,0.21,43.05,38.49,Low,2020
799,ORD-2019-0799,8/5/2019,8/13/2019,First Class,CUST-2019-0799,Drs. Kala Nainggolan,Female,Home Office,Gang Rajawali Timur No. 8,0865-801569,vsaptono@perum.mil.id,2750,Ambon,Kalimantan Tengah,Indonesia,Central,EMEA,PROD-2019-0799,Technology,Accessories,Accessories - Aperiam,33.9,6,0.05,9.02,41.09,Critical,2019
800,ORD-2018-0800,9/21/2018,9/27/2018,Standard Class,CUST-2018-0800,Tantri Wibisono,Female,Consumer,Gg. H.J Maemunah No. 056,0845-567672,puspitakarman@hotmail.com,78467,Pekalongan,Sulawesi Utara,Indonesia,Central,LATAM,PROD-2018-0800,Office Supplies,Art,Art - Ad,770.93,3,0.1,168.4,29.63,Low,2018
801,ORD-2019-0801,9/11/2019,9/17/2019,Second Class,CUST-2019-0801,Karta Halimah,Female,Consumer,Jalan Astana Anyar No. 365,0852-468893,pradiptakemba@ud.web.id,67456,Medan,Jawa Timur,Indonesia,East,LATAM,PROD-2019-0801,Office Supplies,Binders,Binders - Incidunt,915.03,2,0.32,79.79,27.37,Medium,2019
802,ORD-2019-0802,1/15/2019,1/19/2019,Standard Class,CUST-2019-0802,Dinda Mahendra,Female,Corporate,Gang Kendalsari No. 6,0853-945044,lasmonoanggraini@gmail.com,21905,Jambi,Lampung,Indonesia,West,LATAM,PROD-2019-0802,Furniture,Tables,Tables - Nulla,329.53,2,0.09,38.27,27.78,Low,2019
803,ORD-2020-0803,11/4/2020,11/13/2020,Second Class,CUST-2020-0803,Eka Mandasari,Female,Home Office,Gang Rajawali Barat No. 4,0899-179623,michelle39@yahoo.com,21383,Ambon,Sumatera Barat,Indonesia,East,APAC,PROD-2020-0803,Furniture,Furnishings,Furnishings - Beatae,853.69,3,0.36,100.1,22.85,Critical,2020
804,ORD-2016-0804,2/23/2016,2/28/2016,First Class,CUST-2016-0804,Juli Tampubolon,Female,Consumer,Jl. Kutisari Selatan No. 036,0866-966264,cemplunkhidayat@cv.net.id,64883,Sabang,Maluku Utara,Indonesia,Central,EMEA,PROD-2016-0804,Technology,Accessories,Accessories - Veniam,670.85,5,0.01,70.48,36.28,Medium,2016
805,ORD-2017-0805,5/5/2017,5/9/2017,Same Day,CUST-2017-0805,Tgk. Cawisono Najmudin,Male,Consumer,Gg. HOS. Cokroaminoto No. 5,0811-411210,glatupono@pd.my.id,5080,Lhokseumawe,DKI Jakarta,Indonesia,East,APAC,PROD-2017-0805,Technology,Machines,Machines - Facilis,839.55,7,0.28,181.1,13.65,Medium,2017
806,ORD-2020-0806,6/23/2020,7/3/2020,Same Day,CUST-2020-0806,Ina Santoso,Female,Home Office,Gg. KH Amin Jasuta No. 524,0843-841076,darmana71@yahoo.com,97344,Bandung,Nusa Tenggara Barat,Indonesia,South,LATAM,PROD-2020-0806,Office Supplies,Art,Art - Eveniet,370.87,4,0.16,43.39,48.11,Medium,2020
807,ORD-2018-0807,7/9/2018,7/13/2018,Second Class,CUST-2018-0807,Dr. Among Prasetya,Male,Home Office,Jl. Veteran No. 133,0870-661365,gfirgantoro@perum.desa.id,78730,Sabang,Sulawesi Selatan,Indonesia,South,APAC,PROD-2018-0807,Technology,Accessories,Accessories - Ea,722.91,9,0.41,45.21,17.11,High,2018
808,ORD-2019-0808,5/3/2019,5/13/2019,Same Day,CUST-2019-0808,"Atma Sihotang, S.E.",Female,Home Office,Gang Tubagus Ismail No. 35,0865-167798,dmulyani@perum.int,67344,Payakumbuh,DKI Jakarta,Indonesia,East,APAC,PROD-2019-0808,Technology,Machines,Machines - Perferendis,563.41,1,0.45,52.42,36.78,High,2019
809,ORD-2018-0809,6/21/2018,6/23/2018,Standard Class,CUST-2018-0809,"Keisha Marpaung, M.Farm",Female,Home Office,Gg. Merdeka No. 629,0813-848276,yusamah@yahoo.com,50999,Tanjungbalai,Banten,Indonesia,West,US,PROD-2018-0809,Technology,Accessories,Accessories - Culpa,986.34,4,0.33,84.23,36.37,Low,2018
